primaryName,productor_score_mean,productor_score_max,productor_score_std,productor_ganador_oscar_prom,productor_nominado_oscar_prom
Wei-chiao Liu,4.0,4.0,,0.0,0.0
Wei-hsin Teng,5.0,5.0,,0.0,0.0
Wei-min Chen,,,,0.0,0.0
WeiYu Sun,,,,0.0,0.0
Weibin Xiang,6.7,6.7,,0.0,0.0
Weibin Zhang,,,,0.0,0.0
Weicheng Wang,,,,0.0,0.0
Weicheng Xian,,,,0.0,0.0
Weide Huang,,,,0.0,0.0
Weidong Fan,8.2,8.2,,0.0,0.0
Weihua Zhang,,,,0.0,0.0
Weijia Sun,,,,0.0,0.0
Weijian Lu,5.5,5.5,,0.0,0.0
Weijian Wu,4.633333333333334,5.5,0.8082903768654759,0.0,0.0
Weijie Lai,5.6,6.6,1.4142135623730951,0.0,0.0
Weijie Zhu,,,,0.0,0.0
Weijun Chen,7.65,7.9,0.3535533905932738,0.0,0.0
Weikai Huang,7.5,7.5,,0.0,0.0
Weiko Lin,6.6,6.6,,0.0,0.0
Weilai Liu,,,,0.0,0.0
Weilin Hua,3.3,3.3,,0.0,0.0
Weilin Wang,5.4,5.4,,0.0,0.0
Weimin Ding,,,,0.0,0.0
Weimin Gu,,,,0.0,0.0
Weimin Qi,5.4,5.4,,0.0,0.0
Weimin Zhang,,,,0.0,0.0
Weiping Xie,,,,0.0,0.0
Weiping Zhang,6.8428571428571425,7.5,0.7114706432386908,0.0,0.0
Weir Murray,,,,0.0,0.0
Weiss Night,4.0,5.7,2.4041630560342617,0.0,0.0
Weiwei Ouyang,5.3,5.3,,0.0,0.0
Weixi Zhong,5.6,5.6,,0.0,0.0
Weiye Bao,,,,0.0,0.0
Weiyuan Lin,,,,0.0,0.0
Welch Lambeth,4.8,4.8,,0.0,0.0
Weldon Fung,4.85,4.9,0.07071067811865545,0.0,0.0
Weldon Wong Powers,5.5,5.5,,0.0,0.0
Welle Felipe de Araujo,9.7,9.7,,0.0,0.0
Welles Brothers,7.9,7.9,,0.0,0.0
Wellington Darwin Silva,6.8,7.3,0.7071067811865476,0.0,0.0
Wellington Fung,6.45,6.9,0.5259911279353168,0.0,0.0
Wellington Love,,,,0.0,0.0
Wellington Mejia,,,,0.0,0.0
Wellington Sari,4.5,4.5,,0.0,0.0
Wellington Sun,5.0,5.0,,0.0,0.0
Wellson Chin,5.3375,7.0,0.8052284502815688,0.0,0.0
Wen Chang,6.0,6.0,,0.0,0.0
Wen Chen,7.3,7.3,,0.0,0.0
Wen Cheng Yu,,,,0.0,0.0
Wen Fu Song,5.5,5.5,,0.0,0.0
Wen Horng Kao,6.6,6.6,,0.0,0.0
Wen Hsu,,,,0.0,0.0
Wen Hua Tsui,6.0,6.0,,0.0,0.0
Wen Huang,,,,0.0,0.0
Wen Jiang,7.333333333333333,8.2,0.8082903768654758,0.0,0.0
Wen Li,6.4,6.4,,0.0,0.0
Wen Li Zeng,,,,0.0,0.0
Wen Marcoux,7.2,7.2,,0.0,0.0
Wen Qiang Luo,,,,0.0,0.0
Wen Qiu,,,,0.0,0.0
Wen Si,7.550000000000001,8.4,1.202081528017131,0.0,0.0
Wen Wang,6.4,6.4,,0.0,0.0
Wen Wenchuan,7.7,7.7,,0.0,0.0
Wen Xu,5.22,6.7,0.8642916174532765,0.0,0.0
Wen Yao Chang,5.7,6.9,1.3747727084867523,0.0,0.0
Wen Yi,,,,0.0,0.0
Wen Yi Lin,6.4,6.4,,0.0,0.0
Wen Yu,,,,0.0,0.0
Wen-Chao Wu,4.3,4.3,,0.0,0.0
Wen-Chen Tseng,7.05,7.6,0.7778174593052021,0.0,0.0
Wen-Cheng Hsieh,,,,0.0,0.0
Wen-Chi Lin,7.3,7.3,,0.0,0.0
Wen-Chi Pai,6.3,6.3,,0.0,0.0
Wen-Chiao Teng,5.8,5.8,,0.0,0.0
Wen-Chin Lin,5.1,5.1,,0.0,0.0
Wen-Chun Tung,5.8,5.8,,0.0,0.0
Wen-Feng Li,,,,0.0,0.0
Wen-He Chen,,,,0.0,0.0
Wen-Ho Chen,4.8,5.0,0.2828427124746193,0.0,0.0
Wen-Hsing Lai,,,,0.0,0.0
Wen-Hsiung Chiang,5.7,6.3,0.45460605656619507,0.0,0.0
Wen-Hsiung Lin,5.1,5.1,,0.0,0.0
Wen-Hung Kao,7.1,7.1,,0.0,0.0
Wen-Ji Liang,,,,0.0,0.0
Wen-Kuang Tien,6.2,6.7,0.7071067811865476,0.0,0.0
Wen-Pin Chang,6.050000000000001,6.7,0.9192388155425113,0.0,0.0
Wen-Pin Liu,,,,0.0,0.0
Wen-Shen Chen,5.633333333333334,6.6,0.5937171043518953,0.0,0.0
Wen-Ting Chiu,,,,0.0,0.0
Wen-Yi Chen,5.2,5.2,,0.0,0.0
Wen-Ying Huang,6.6,6.9,0.42426406871192857,0.0,0.0
Wen-Yuan Huang,5.4,5.4,,0.0,0.0
Wen-Yun Huang,4.7,4.7,,0.0,0.0
Wen-an Tan,5.0,5.0,,0.0,0.0
Wen-jen Lu,7.0,7.0,,0.0,0.0
Wen-li Yeh,,,,0.0,0.0
Wen-lien Teng,,,,0.0,0.0
Wen-tang Cheng,6.666666666666667,6.9,0.2516611478423584,0.0,0.0
Wen-yan Jin,,,,0.0,0.0
WenQian Yu,5.6,5.6,,0.0,0.0
Wena Sanchez,,,,0.0,0.0
Wenanty Nosul,,,,0.0,0.0
Wenbiao Li,,,,0.0,0.0
Wenbo Chen,5.6,5.6,,0.0,0.0
Wenbo Zhang,5.4,5.4,,0.0,0.0
Wenchang Jin,7.3,7.3,,0.0,0.0
Wenche Hugaas Jensen,7.2,7.2,,0.0,0.0
Wenche Solum,5.6,5.6,,0.0,0.0
Wenda van der Pol,5.6,5.6,,0.0,0.0
Wende Kremer,6.9,6.9,,0.0,0.0
Wendelin Slusser,,,,0.0,0.0
Wendell Charles NeSmith,5.8,5.8,,0.0,0.0
Wendell Cowart,5.8,5.8,,0.0,0.0
Wendell E. Niles Jr.,8.0,8.0,,0.0,0.0
Wendell Hanes,,,,0.0,0.0
Wendell Hubbard,4.0,4.0,,0.0,0.0
Wendell Lee Mitchell,,,,0.0,0.0
Wendell Manwarren,,,,0.0,0.0
Wendell Mayes,6.6,6.6,,0.0,0.0
Wendell Wilks,6.5,6.5,,0.0,0.0
Wender Zanon,,,,0.0,0.0
Wendi Morrison,,,,0.0,0.0
Wendi Murdoch,6.699999999999999,7.3,0.8485281374238575,0.0,0.0
Wendi Zhao,,,,0.0,0.0
Wendie Malick,,,,0.0,0.0
Wendla Nölle,8.7,8.7,,0.0,0.0
Wendo Mbilizi,8.55,9.1,0.5802298395176403,0.0,0.0
Wendo Musaly,8.4,8.4,,0.0,0.0
Wendong Gao,5.5,5.5,,0.0,0.0
Wendy A. Parker,6.3,6.3,,0.0,0.0
Wendy Alcázar,,,,0.0,0.0
Wendy Anderson,5.3,5.3,,0.0,0.0
Wendy Apple,,,,0.0,0.0
Wendy Backofen Kuhlman,7.6,7.6,,0.0,0.0
Wendy Bangura,,,,0.0,0.0
Wendy Benge,5.866666666666667,7.9,1.817507450695412,0.0,0.0
Wendy Bevan-Mogg,6.2,6.2,,0.0,0.0
Wendy Biller,,,,0.0,0.0
Wendy Blackstone,5.1,5.1,,0.0,0.0
Wendy Blair Slick,6.65,6.8,0.2121320343559638,0.0,0.0
Wendy Bland,,,,0.0,0.0
Wendy Bott,5.8,5.8,,0.0,0.0
Wendy Cary,6.2,6.2,,0.0,0.0
Wendy Champagne,,,,0.0,0.0
Wendy Chan,5.8,5.8,,0.0,0.0
Wendy Ciallella,,,,0.0,0.0
Wendy Collin Sorin,5.0,5.0,,0.0,0.0
Wendy Cong Zhao,6.1,6.1,,0.0,0.0
Wendy Cooper,,,,0.0,0.0
Wendy Crawford,,,,0.0,0.0
Wendy Crouse,8.299999999999999,9.0,0.8185352771872445,0.0,0.0
Wendy Cutler,,,,0.0,0.0
Wendy Dallas,,,,0.0,0.0
Wendy Davis Boyer,,,,0.0,0.0
Wendy De Rycke,7.2,7.2,,0.0,0.0
Wendy Diamond,5.9,5.9,,0.0,0.0
Wendy Donigian,6.2,6.2,,0.0,0.0
Wendy Dozoretz,6.1,6.1,,0.0,0.0
Wendy Dytman,5.5,5.5,,0.0,0.0
Wendy Eaton,,,,0.0,0.0
Wendy Eley Jackson,6.8,6.8,,0.0,0.0
Wendy English,6.1,6.1,,0.0,0.0
Wendy Ettinger,7.333333333333333,7.4,0.05773502691896256,0.0,0.0
Wendy Falcone,7.5,7.5,,0.0,0.0
Wendy Federman,6.3,6.3,,0.0,0.0
Wendy Finerman,6.34,8.8,1.1654279137819819,0.0,0.0
Wendy Fishman,8.1,8.1,,0.0,0.0
Wendy Flshman,,,,0.0,0.0
Wendy Gabbe Day,7.7,7.7,,0.0,0.0
Wendy Goldstein,8.9,8.9,,0.0,0.0
Wendy Grean,5.8999999999999995,6.7,0.7,0.0,0.0
Wendy Griak,4.85,6.5,2.3334523779156062,0.0,0.0
Wendy Griffin,7.4,9.1,1.390443574307614,0.0,0.0
Wendy Griffiths,7.2,7.2,,0.0,0.0
Wendy Guerrero,,,,0.0,0.0
Wendy Haines,7.6,7.6,,0.0,0.0
Wendy Hanamura,,,,0.0,0.0
Wendy Harris,8.7,8.7,,0.0,0.0
Wendy Heidrich,,,,0.0,0.0
Wendy Hill-Tout,4.2,4.8,0.6557438524302001,0.0,0.0
Wendy Hopkins,8.8,8.8,,0.0,0.0
Wendy Hui,,,,0.0,0.0
Wendy Hyland,4.4,4.4,,0.0,0.0
Wendy Hyman,6.9,6.9,,0.0,0.0
Wendy Iske,3.9000000000000004,5.2,1.8384776310850237,0.0,0.0
Wendy J.N. Lee,8.0,8.0,,0.0,0.0
Wendy Jane Bantam,5.1,5.1,,0.0,0.0
Wendy Japhet,5.6,5.6,,0.0,0.0
Wendy Jewell,5.9,7.4,2.1213203435596424,0.0,0.0
Wendy Jo Carlton,4.65,5.0,0.49497474683058373,0.0,0.0
Wendy Jo Cohen,6.8,6.8,,0.0,0.0
Wendy Jones,,,,0.0,0.0
Wendy K. Peterson,6.0,6.0,,0.0,0.0
Wendy Kingston,5.8,5.8,,0.0,0.0
Wendy Kohn,4.8,4.8,,0.0,0.0
Wendy Kuan,6.95,7.0,0.0707106781186545,0.0,0.0
Wendy Leuthold,3.5,3.5,,0.0,0.0
Wendy Lockman,,,,0.0,0.0
Wendy Lumby,6.9,6.9,,0.0,0.0
Wendy M. Lundstedt,3.3,3.3,,0.0,0.0
Wendy M. Roberts,,,,0.0,0.0
Wendy MacKeigan,6.2,6.2,,0.0,0.0
Wendy McAlpine,,,,0.0,0.0
Wendy McColm,6.8,6.8,,0.0,0.0
Wendy Morgan,,,,0.0,0.0
Wendy Morrow,,,,0.0,0.0
Wendy Muniz,7.05,7.3,0.3535533905932738,0.0,0.0
Wendy Olinger,5.4,5.4,,0.0,0.0
Wendy Ord,3.4,3.4,,0.0,0.0
Wendy Park,4.6,4.6,,0.0,0.0
Wendy Pizarro Campbell,6.4,6.4,,0.0,0.0
Wendy Ractliffe,,,,0.0,0.0
Wendy Ramer,,,,0.0,0.0
Wendy Raquel Robinson,5.050000000000001,5.2,0.2121320343559638,0.0,0.0
Wendy Rhoads,5.699999999999999,5.8,0.1414213562373093,0.0,0.0
Wendy Richardson,,,,0.0,0.0
Wendy Roderweiss,8.7,8.7,,0.0,0.0
Wendy Rowland,,,,0.0,0.0
Wendy Sachs,5.3,5.3,,0.0,0.0
Wendy Sax,8.2,8.2,,0.0,0.0
Wendy Schneider,7.6,7.6,,0.0,0.0
Wendy Sherrin,,,,0.0,0.0
Wendy Spence,8.3,8.3,,0.0,0.0
Wendy Stuart Kaplan,,,,0.0,0.0
Wendy Tannock,,,,0.0,0.0
Wendy Tchinski,3.7,3.7,,0.0,0.0
Wendy Tesoroni,,,,0.0,0.0
Wendy Thompson-Marquez,7.6,7.6,,0.0,0.0
Wendy Thorlakson,4.5,4.8,0.4242640687119283,0.0,0.0
Wendy Tillery Boling,,,,0.0,0.0
Wendy Todd,,,,0.0,0.0
Wendy Uwadiae Imasuen,7.6,7.6,,0.0,0.0
Wendy Vanden Heuvel,,,,0.0,0.0
Wendy Wacko,6.3,6.3,,0.0,0.0
Wendy Wan,,,,0.0,0.0
Wendy Whitbeck,,,,0.0,0.0
Wendy Wild,6.4,6.4,,0.0,0.0
Wendy Williams,,,,0.0,0.0
Wendy Wilmowski,,,,0.0,0.0
Wendy Wiltfong,4.1,4.1,,0.0,0.0
Wendy Wiltz,4.975,5.3,0.24999999999999983,0.0,0.0
Wendy Winterbourne,,,,0.0,0.0
Wendy Wong,6.6,6.6,,0.0,0.0
Wendy Woody,,,,0.0,0.0
Wendy Yamano,7.800000000000001,8.4,0.8485281374238575,0.0,0.0
Wendy Zheutlin,,,,0.0,0.0
Wendy Zipes Hunter,6.4,6.4,,0.0,0.0
Wenfei Yuan,6.0,6.0,,0.0,0.0
Wenge Xiao,5.7,6.2,0.7071067811865476,0.0,0.0
Wenguang Chang,5.6,5.6,,0.0,0.0
Wenguang Wu,7.1,7.8,0.5715476066494081,0.0,0.0
Wenhao Dong,2.5,2.5,,0.0,0.0
Wenhao Li,,,,0.0,0.0
Wenhong Huang,6.3999999999999995,6.8,0.529150262212918,0.0,0.0
Wenhong Yang,3.4,3.4,,0.0,0.0
Wenhua Cao,5.3,5.3,,0.0,0.0
Wenhui Lin,5.35,7.6,3.181980515339464,0.0,0.0
Wenhui Zhu,,,,0.0,0.0
Wenji Teng,2.2,2.2,,0.0,0.0
Wenjian Ding,7.0,7.2,0.2828427124746193,0.0,0.0
Wenjiang Liang,,,,0.0,0.0
Wenjie Li,,,,0.0,0.0
Wenjie Zhang,,,,0.0,0.0
Wenjin Wu,5.4,5.4,,0.0,0.0
Wenjing Hu,,,,0.0,0.0
Wenjing Ma,8.5,8.5,,0.0,0.0
Wenjing Yang,,,,0.0,0.0
Wenjiu Zhu,,,,0.0,0.0
Wenkai Sun,,,,0.0,0.0
Wenli Jiang,6.199999999999999,7.3,1.5556349186104044,0.0,0.0
Wenlong Huan,,,,0.0,0.0
Wenny Winiar,,,,0.0,0.0
Wenqin Ni,,,,0.0,0.0
Wenqing,,,,0.0,0.0
Wenqiu Ning,,,,0.0,0.0
Wenru Lin,7.8,7.8,,0.0,0.0
Wensheng Lv,,,,0.0,0.0
Wensheng Shen,6.8,6.8,,0.0,0.0
Wenshing Ho,,,,0.0,0.0
Wenshui Wang,,,,0.0,0.0
Wentai Yao,6.7,6.7,,0.0,0.0
Wenwei Qiu,,,,0.0,0.0
Wenwen Li,5.699999999999999,6.3,0.8485281374238575,0.0,0.0
Wenwen Ruan,,,,0.0,0.0
Wenwen Zeng,6.5,6.5,0.0,0.0,0.0
Wenwu Liu,,,,0.0,0.0
Wenxia Fu,4.4,4.4,,0.0,0.0
Wenxiu Li,,,,0.0,0.0
Wenyang Liu,5.9,5.9,,0.0,0.0
Wenyi An,5.0,5.0,,0.0,0.0
Wenze Zhang,7.6,7.6,,0.0,0.0
Wenzel Lüdecke,6.1000000000000005,6.7,0.5567764362830028,0.0,0.0
Wenzel Storch,6.199999999999999,6.3,0.14142135623730995,0.0,0.0
Wenzhizhi Zhang,,,,0.0,0.0
Wenzhuo Ma,7.3,7.3,,0.0,0.0
Wenzhuo Zhao,5.2,5.2,,0.0,0.0
Weon-jang Jo,6.6,6.7,0.14142135623730995,0.0,0.0
Werner Aellen,6.0,6.0,0.0,0.0,0.0
Werner Bauermeister,8.0,8.0,,0.0,0.0
Werner Biedermann,,,,0.0,0.0
Werner C. Barg,6.4,6.4,,0.0,0.0
Werner Campbell,7.4,7.4,,0.0,0.0
Werner Dück,,,,0.0,0.0
Werner Dütsch,7.15,7.4,0.3535533905932738,0.0,0.0
Werner Fiedler,,,,0.0,0.0
Werner Fritsch,8.8,8.8,,0.0,0.0
Werner Grassmann,7.1,7.1,,0.0,0.0
Werner Grusch,3.5,3.5,,0.0,0.0
Werner Grünbauer,,,,0.0,0.0
Werner Hamerski,,,,0.0,0.0
Werner Herzog,7.0476190476190474,8.0,0.8035042299944954,0.0,0.0
Werner Kenis,,,,0.0,0.0
Werner Kienberger,,,,0.0,0.0
Werner Klett,5.7,5.7,,0.0,0.0
Werner Kließ,6.6,6.6,,0.0,0.0
Werner Koenig,5.4,7.3,1.6186414056238645,0.0,0.0
Werner Krüger,,,,0.0,0.0
Werner Kubny,8.0,8.0,,0.0,0.0
Werner Kunz,4.12,6.7,1.4737706741552434,0.0,0.0
Werner Ludwig,7.1,7.1,,0.0,0.0
Werner Lütje,,,,0.0,0.0
Werner Manns,,,,0.0,0.0
Werner Masten,,,,0.0,0.0
Werner Mietzner,5.3999999999999995,6.4,1.1661903789690602,0.0,0.0
Werner Morgenrath,8.8,8.8,,0.0,0.0
Werner Müller,,,,0.0,0.0
Werner Nekes,6.5,7.8,1.1532562594670794,0.0,0.0
Werner Penzel,7.566666666666667,8.3,1.021436896402971,0.0,0.0
Werner Possardt,5.66,6.4,0.8018728078691779,0.0,0.0
Werner Redzimski,,,,0.0,0.0
Werner Rieb,5.7,7.5,1.6703293088490065,0.0,0.0
Werner Schmiedel,7.25,7.6,0.49497474683058273,0.0,0.0
Werner Schroeter,6.275,6.6,0.3947573094109003,0.0,0.0
Werner Schuessler,7.6,7.6,,0.0,0.0
Werner Schumann,5.4,6.3,1.272792206135785,0.0,0.0
Werner Schweizer,6.558333333333334,8.0,1.037880999776453,0.0,0.0
Werner Sommer,4.825,6.0,1.627626083185775,0.0,0.0
Werner Steinadler,5.2,5.2,,0.0,0.0
Werner Swossil,5.966666666666666,7.5,1.9295940851208406,0.0,0.0
Werner Traut,,,,0.0,0.0
Werner Wirsing,6.25,6.5,0.17320508075688776,0.0,0.0
Werner Zeindler,3.8,3.8,,0.0,0.0
Weronika Czolnowska,6.3,6.3,,0.0,0.0
Weronika Marczuk-Pazura,4.75,5.1,0.49497474683058273,0.0,0.0
Weronika Rosati,5.2,5.2,,0.0,0.0
Werter Bondanelli,,,,0.0,0.0
Wes Allen,4.699999999999999,4.8,0.1414213562373093,0.0,0.0
Wes Anderson,7.6125,8.1,0.3440826312717007,0.0,0.0
Wes Ball,5.85,6.3,0.6363961030678921,0.0,0.0
Wes Benton,4.5,4.5,,0.0,0.0
Wes Bishop,5.24,6.7,1.017840851999958,0.0,0.0
Wes C. Caefer,3.4,3.4,,0.0,0.0
Wes Carey,,,,0.0,0.0
Wes Clark,,,,0.0,0.0
Wes Clark Jr.,,,,0.0,0.0
Wes Craven,5.8,6.5,0.7905694150420951,0.0,0.0
Wes Cyphers,,,,0.0,0.0
Wes Davis,6.6,6.6,,0.0,0.0
Wes Faull,8.766666666666667,9.0,0.32145502536643156,0.0,0.0
Wes Fleuchaus,,,,0.0,0.0
Wes Frazier,,,,0.0,0.0
Wes Garrison,8.2,8.2,,0.0,0.0
Wes Greeson,,,,0.0,0.0
Wes Hager,8.2,8.2,,0.0,0.0
Wes Herschensohn,5.2,5.2,,0.0,0.0
Wes Horn,5.7,5.7,,0.0,0.0
Wes Hudson,6.7,6.7,,0.0,0.0
Wes Hull,6.8,6.8,,0.0,0.0
Wes Hurley,3.75,4.1,0.4949747468305829,0.0,0.0
Wes Imlay,,,,0.0,0.0
Wes Kidd,8.2,8.2,,0.0,0.0
Wes Latta,7.4,7.4,,0.0,0.0
Wes Laurie,3.3,4.0,0.9899494936611662,0.0,0.0
Wes Lee Thomas,,,,0.0,0.0
Wes Linnenbank,7.699999999999999,7.8,0.14142135623730995,0.0,0.0
Wes Lipman,7.4,7.4,,0.0,0.0
Wes Llewellyn,4.550000000000001,4.7,0.2121320343559638,0.0,0.0
Wes Lui,,,,0.0,0.0
Wes Martinez,3.6,3.6,,0.0,0.0
Wes Miller,3.925,4.9,0.8655441448399193,0.0,0.0
Wes Miron,,,,0.0,0.0
Wes Moore,7.0,7.0,,0.0,0.0
Wes Moreland,4.3,4.3,,0.0,0.0
Wes Olsen,3.6,3.6,,0.0,0.0
Wes Orshoski,7.449999999999999,7.8,0.49497474683058307,0.0,0.0
Wes Rehberg,,,,0.0,0.0
Wes Rickards,,,,0.0,0.0
Wes Ross,6.1,6.1,,0.0,0.0
Wes Rossi,,,,0.0,0.0
Wes Sullivan,5.2,5.2,,0.0,0.0
Wes Tank,,,,0.0,0.0
Wes Tarca,7.5,7.5,,0.0,0.0
Wes Terray,7.3,8.1,1.1313708498984758,0.0,0.0
Wes Teshome,6.5,6.5,,0.0,0.0
Wes Thomsen,7.9,7.9,,0.0,0.0
Wes Tomasz Ciesla,2.3,2.3,,0.0,0.0
Wes Whittaker,,,,0.0,0.0
Wes Young,,,,0.0,0.0
Wesley Adams,,,,0.0,0.0
Wesley Alley,3.266666666666667,3.7,0.5131601439446882,0.0,0.0
Wesley Barry,5.7,5.7,,0.0,0.0
Wesley Cannon,,,,0.0,0.0
Wesley Chan,7.4,7.4,,0.0,0.0
Wesley Chenault,7.9,7.9,,0.0,0.0
Wesley Cho,,,,0.0,0.0
Wesley Clark,5.8,5.8,,0.0,0.0
Wesley Coller,,,,0.0,0.0
Wesley Corwin,,,,0.0,0.0
Wesley Creed,,,,0.0,0.0
Wesley E. De Pue,3.2,3.2,,0.0,0.0
Wesley E. Perkins Jr.,7.6,7.6,,0.0,0.0
Wesley Eijkelenboom,,,,0.0,0.0
Wesley Elder,7.6,7.6,,0.0,0.0
Wesley Emerson,,,,0.0,0.0
Wesley Ferguson,,,,0.0,0.0
Wesley Hale,,,,0.0,0.0
Wesley Hartshorn,6.4,6.4,,0.0,0.0
Wesley Hirni,6.95,7.7,1.0606601717798212,0.0,0.0
Wesley Horton,6.9,6.9,,0.0,0.0
Wesley Houdyshell,7.1,7.1,,0.0,0.0
Wesley Jones,7.25,7.6,0.49497474683058273,0.0,0.0
Wesley Julian,,,,0.0,0.0
Wesley Kloppenburg,5.4,5.4,,0.0,0.0
Wesley Knodel,6.9,6.9,,0.0,0.0
Wesley Ko,6.5,7.4,1.272792206135786,0.0,0.0
Wesley Lamont,,,,0.0,0.0
Wesley Leon Aroozoo,6.0,6.4,0.5656854249492386,0.0,0.0
Wesley Lowe,6.9,6.9,,0.0,0.0
Wesley Mellott,6.25,7.9,2.333452377915607,0.0,0.0
Wesley Newfarmer,,,,0.0,0.0
Wesley O'Mary,3.6500000000000004,4.2,0.7778174593052025,0.0,0.0
Wesley Rickert,,,,0.0,0.0
Wesley Ruggles Jr.,6.8,6.8,,0.0,0.0
Wesley Snipes,5.6000000000000005,7.1,1.3652838532700808,0.0,0.0
Wesley Tabayoyong,,,,0.0,0.0
Wesley Tabayoyong II,,,,0.0,0.0
Wesley Verástegui,,,,0.0,0.0
Wesley Zhang,,,,0.0,0.0
Wesley-Stebbins Perry,,,,0.0,0.0
Wess Shannon Rahn,4.25,4.3,0.0707106781186545,0.0,0.0
West Anthony,7.0,7.0,,0.0,0.0
West Hansen,,,,0.0,0.0
West Liang,6.25,7.3,1.4849242404917495,0.0,0.0
West McDowell,4.3,4.3,,0.0,0.0
Westin Cross,,,,0.0,0.0
Westley Cornwell,,,,0.0,0.0
Westly Francois,,,,0.0,0.0
Weston Adams,5.3,5.3,,0.0,0.0
Weston Albert,,,,0.0,0.0
Weston Cage,4.6,4.6,,0.0,0.0
Weston Childers,,,,0.0,0.0
Weston Currie,8.5,8.5,,0.0,0.0
Weston Denny,6.0,6.0,,0.0,0.0
Weston Razooli,,,,0.0,0.0
Weston Scott Higgins,,,,0.0,0.0
Westside Gunn,,,,0.0,0.0
Wetengere Spk-Kitojo,,,,0.0,0.0
Wey Yinn Teo,,,,0.0,0.0
Weyni Elder,,,,0.0,0.0
Wheeler Dixon,6.35,7.1,1.0606601717798212,0.0,0.0
Whetu Fala,,,,0.0,0.0
Whetung Darryl,,,,0.0,0.0
Whipped Cream,,,,0.0,0.0
Whiskey Drankers,,,,0.0,0.0
Whisky,,,,0.0,0.0
Whit Boyd,4.14,4.9,0.7368853370776215,0.0,0.0
Whit Flint,5.75,6.1,0.49497474683058273,0.0,0.0
Whit Shaw,,,,0.0,0.0
Whit Stillman,6.640000000000001,7.3,0.5770615218501405,0.0,0.0
Whit Whitman,,,,0.0,0.0
Whitaker Lynch,7.2,7.2,,0.0,0.0
White Cross,4.7,4.7,,0.0,0.0
Whitey Hughes,6.35,6.7,0.49497474683058307,0.0,0.0
Whitey McConnaughy,,,,0.0,0.0
Whitley Strieber,5.5,5.5,,0.0,0.0
Whitmer Thomas,,,,0.0,0.0
Whitney Blake,5.3,5.3,,0.0,0.0
Whitney Causey-Benson,3.4,3.4,,0.0,0.0
Whitney Coleman,5.7,5.7,,0.0,0.0
Whitney Delphos,7.4,7.4,,0.0,0.0
Whitney Dow,7.5,7.5,0.0,0.0,0.0
Whitney Dunn,,,,0.0,0.0
Whitney E. Peterson,6.9,6.9,,0.0,0.0
Whitney Eaker,5.0,5.0,,0.0,0.0
Whitney Graham Carter,8.9,8.9,,0.0,0.0
Whitney Hamilton,5.6000000000000005,6.2,0.8717797887081347,0.0,0.0
Whitney Horn,5.7,6.0,0.2645751311064592,0.0,0.0
Whitney Houston,6.15,6.4,0.3535533905932738,0.0,0.0
Whitney Hudson,,,,0.0,0.0
Whitney Kroenke,8.0,8.0,,0.0,0.0
Whitney McMillan,1.8,1.8,,0.0,0.0
Whitney Morrow,,,,0.0,0.0
Whitney N. Hill,7.9,7.9,,0.0,0.0
Whitney Parshall,,,,0.0,0.0
Whitney R. Hunter,4.2,4.2,,0.0,0.0
Whitney Smith,5.3,5.3,,0.0,0.0
Whitney Springer,6.6,6.6,,0.0,0.0
Whitney Tai,,,,0.0,0.0
Whitney Thompson,9.0,9.0,,0.0,0.0
Whitney Wolanin,,,,0.0,0.0
Whitney Yiu,7.0,7.0,,0.0,0.0
Whitton Frank,,,,0.0,0.0
Whoopi Goldberg,7.9,7.9,,0.0,0.0
Wi Ding Ho,6.3,6.3,,0.0,0.0
Wi-jin Kim,5.9,5.9,,0.0,0.0
Wi-shik Hwang,,,,0.0,0.0
Wibke von Bonin,7.5,7.5,,0.0,0.0
Wic Coleman,3.3,3.3,,0.0,0.0
Wicha Khokapun,7.3,7.3,,0.0,0.0
Wichu Balamurali,5.95,7.5,2.192031021678297,0.0,0.0
Wicken Taylor,,,,0.0,0.0
Wicks Walker,5.6,5.6,,0.0,0.0
Wicky V. Olindo,6.181818181818182,7.9,1.0172963063393943,0.0,0.0
Wida Handoyo,6.15,7.3,1.6263455967290594,0.0,0.0
Widens Pkolo Dorsainville,6.9,6.9,,0.0,0.0
Widodo,7.6,7.6,,0.0,0.0
Widya Wardhani Ichram,,,,0.0,0.0
Wiebe van der Vliet,,,,0.0,0.0
Wiebke Andresen,6.2,6.2,,0.0,0.0
Wiebke Toppel,5.6,5.6,,0.0,0.0
Wieke Mollema,7.7,7.7,,0.0,0.0
Wieland Schulz-Keil,6.199999999999999,7.6,0.8144527815247078,0.0,0.0
Wielislawa Piotrowska,7.8,7.8,,0.0,0.0
Wiener Milien,,,,0.0,0.0
Wies Andersen,4.0,4.0,,0.0,0.0
Wies Derluyn,6.8,6.8,,0.0,0.0
Wieslaw Dabrowski,,,,0.0,0.0
Wieslaw Lysakowski,6.24,7.6,0.9396807968666805,0.0,0.0
Wieslaw Paluch,6.1,6.1,,0.0,0.0
Wieslaw Saniewski,6.133333333333333,6.5,0.3214550253664316,0.0,0.0
Wiet van Hoorn,,,,0.0,0.0
Wieteke Kamer,,,,0.0,0.0
Wifar,,,,0.0,0.0
Wigner Duarte,5.9,5.9,,0.0,0.0
Wigwolf,,,,0.0,0.0
Wijahat Kareem,4.9,5.6,0.9899494936611658,0.0,0.0
Wijayadasa Rajapaksha,8.4,8.4,,0.0,0.0
