primaryName,actriz_score_mean,actriz_score_max,actriz_score_std,actriz_ganador_oscar_prom,actriz_nominado_oscar_prom
Imani Logan,,,,0.0,0.0
Imani O.,3.0,3.0,,0.0,0.0
Imani Preyor,,,,0.0,0.0
Imani R. Green,,,,0.0,0.0
Imani Rachal,5.0,5.0,,0.0,0.0
Imani Ristie,,,,0.0,0.0
Imani Shabazz,,,,0.0,0.0
Imani Tahira,,,,0.0,0.0
Imani Walker,7.2,7.2,,0.0,0.0
Imanii Monroe,,,,0.0,0.0
Imanuelle Grives,6.1000000000000005,6.3,0.34641016151377535,0.0,0.0
Imaobong Udoh,,,,0.0,0.0
Imara Amour,4.65,5.1,0.6363961030678921,0.0,0.0
Imara Leftwich,,,,0.0,0.0
Imara Luna,5.8,5.8,,0.0,0.0
Imara Reis,6.107142857142857,7.4,0.8597533507790616,0.0,0.0
Imari Bates,6.8,6.8,,0.0,0.0
Imari Morihoshi,7.7,7.7,,0.0,0.0
Imari Tsuji,6.199999999999999,6.6,0.5656854249492376,0.0,0.0
Imaz Fitria,6.1,6.1,,0.0,0.0
Imbi Pallo,,,,0.0,0.0
Imbi Strenga,6.6,6.6,,0.0,0.0
Imea Denooze,,,,0.0,0.0
Imed Maalal,6.2,6.2,,0.0,0.0
Imelda,4.35,4.5,0.2121320343559638,0.0,0.0
Imelda Bourke,7.4,7.4,,0.0,0.0
Imelda Bravo Montalvo,8.3,8.3,,0.0,0.0
Imelda Budiman,7.3,7.3,,0.0,0.0
Imelda Cabrera,,,,0.0,0.0
Imelda Castro,4.9,5.7,1.1313708498984762,0.0,0.0
Imelda Corcoran,7.033333333333334,9.2,1.9087517736293875,0.0,0.0
Imelda Diaz,6.4,6.4,,0.0,0.0
Imelda Hajdu,,,,0.0,0.0
Imelda Hernandez,9.0,9.0,,0.0,0.0
Imelda Ilanan,5.8500000000000005,7.6,1.3202272531651509,0.0,0.0
Imelda Lubis,5.3,5.3,,0.0,0.0
Imelda May,,,,0.0,0.0
Imelda Miller,5.2,5.2,,0.0,0.0
Imelda Padilla,,,,0.0,0.0
Imelda Schweighart,,,,0.0,0.0
Imelda Soraya,7.033333333333334,7.6,0.89628864398325,0.0,0.0
Imelda Staunton,6.6,8.3,0.9435690651166778,0.0,1.0
Imelda Sánchez,4.8,4.8,,0.0,0.0
Imelda Therinne,6.116666666666667,7.5,0.6450276010068143,0.0,0.0
Imelda Valerianus,7.2,7.2,,0.0,0.0
Imelde Marani,6.075,6.7,0.4645786621588789,0.0,0.0
Imen Cherif,6.45,6.5,0.0707106781186545,0.0,0.0
Imen Ezzine,,,,0.0,0.0
Imen Nouel,7.1,7.1,,0.0,0.0
Imene Ben Gamra,7.8,7.8,,0.0,0.0
Imer Ozgun,5.0,5.0,,0.0,0.0
Imey Liem,5.15,7.2,2.899137802864845,0.0,0.0
Imi El-Behiri,6.4,6.4,,0.0,0.0
Imka Eberle,3.8,3.8,,0.0,0.0
Imke Barnstedt,6.875,7.6,0.5439056290693575,0.0,0.0
Imke Brügger,3.4,3.4,,0.0,0.0
Imke Büchel,6.0,6.8,0.5686240703077325,0.0,0.0
Imke Lagemann,6.9,6.9,,0.0,0.0
Imke Vogels,4.4,4.4,,0.0,0.0
Imke de Boer,,,,0.0,0.0
Imma Aiello,,,,0.0,0.0
Imma Benvenuto,6.0,6.0,,0.0,0.0
Imma Colomer,6.2,6.7,0.5228129047119374,0.0,0.0
Imma Okere,,,,0.0,0.0
Imma Piro,6.06875,7.0,0.7516371021532487,0.0,0.0
Imma Pla,,,,0.0,0.0
Imma Villa,6.699999999999999,6.8,0.1414213562373093,0.0,0.0
Immacolata Agrippina,5.8,5.8,,0.0,0.0
Immacolata Mancinelli,5.2,5.2,,0.0,0.0
Immaculata Oko,9.2,9.2,,0.0,0.0
Immaculate Chidinma Eze,,,,0.0,0.0
Immaculate Iroechendu,,,,0.0,0.0
Immaculee Ilibagiza,9.0,9.0,,0.0,0.0
Immaculee Madrigal,4.4,4.4,,0.0,0.0
Immanuel Derks,,,,0.0,0.0
Imme Beccard,,,,0.0,0.0
Immi Paterson,,,,0.0,0.0
Immy Game,5.4,5.4,,0.0,0.0
Immy Gearing,7.4,7.4,,0.0,0.0
Immy Schell,6.8,7.7,0.9273618495495703,0.0,0.0
Imnasenla Aier,9.3,9.3,,0.0,0.0
Imnay Padron Cordero,5.5,5.5,,0.0,0.0
Imogen Annesley,5.3,6.7,1.3366625103842282,0.0,0.0
Imogen Archer,7.033333333333334,8.6,1.3650396819628845,0.0,0.0
Imogen Bailey,3.0,3.0,,0.0,0.0
Imogen Bain,4.8,5.6,0.6928203230275505,0.0,0.0
Imogen Boorman,6.5,6.6,0.141421356237309,0.0,0.0
Imogen Cassin,4.7,4.7,,0.0,0.0
Imogen Church,5.35,7.9,3.6062445840513924,0.0,0.0
Imogen Claire,6.65,7.2,0.7778174593052023,0.0,0.0
Imogen Cogswell,5.6,5.6,,0.0,0.0
Imogen Dobbs,3.7,3.7,,0.0,0.0
Imogen Doel,8.3,8.3,,0.0,0.0
Imogen Fox,,,,0.0,0.0
Imogen Genest,6.2,6.2,,0.0,0.0
Imogen Grace,,,,0.0,0.0
Imogen Hartley,6.0,6.0,,0.0,0.0
Imogen Hassall,5.39,6.5,0.9243015380996257,0.0,0.0
Imogen Heath,6.75,7.6,1.2020815280171302,0.0,0.0
Imogen Hopper,,,,0.0,0.0
Imogen Irving,2.8,2.8,,0.0,0.0
Imogen Jones,5.6,5.6,,0.0,0.0
Imogen Kogge,6.622222222222223,7.4,0.7224572267231082,0.0,0.0
Imogen Millais-Scott,6.4,6.4,0.0,0.0,0.0
Imogen Poots,6.25625,8.3,0.8541879750817108,0.0,0.0
Imogen Sands,,,,0.0,0.0
Imogen Slaughter,,,,0.0,0.0
Imogen Smith,8.8,8.8,,0.0,0.0
Imogen Storm,,,,0.0,0.0
Imogen Stubbs,6.608333333333333,8.4,0.950079741469902,0.0,0.0
Imogen Toner,5.033333333333333,6.7,1.8147543451754935,0.0,0.0
Imogen Waterhouse,5.3,5.3,0.0,0.0,0.0
Imogen Wilde,,,,0.0,0.0
Imogene Bliss,6.4,6.8,0.5656854249492382,0.0,0.0
Imogene Carriage-Jarrett,8.0,8.0,,0.0,0.0
Imogene Coca,7.1,8.5,1.0222524150130436,0.0,0.0
Imogene Farrar,,,,0.0,0.0
Imogene Ronson,5.5,5.5,,0.0,0.0
Imogene Wolodarsky,6.9,6.9,,0.0,0.0
Imoh Eboh,,,,0.0,0.0
Imola Gáspár,6.585714285714286,7.7,1.0023781246425447,0.0,0.0
Imola Kézdi,5.85,6.1,0.3535533905932738,0.0,0.0
Imola Nyirsi,6.9,6.9,,0.0,0.0
Imoleayo Olusanya,6.7,6.7,,0.0,0.0
Imon Chakraborty,,,,0.0,0.0
Imosemen Omiunu,7.1,7.1,,0.0,0.0
Imperia Bartolomeo,,,,0.0,0.0
Imperio Argentina,6.42,7.0,0.5403702434442519,0.0,0.0
Imperio Vargas,4.5,4.5,,0.0,0.0
Impshi,6.8,6.8,,0.0,0.0
Imran Paracha,7.3,7.3,,0.0,0.0
Imren Sengel,5.6,6.2,0.8485281374238568,0.0,0.0
Imrene Dezsi,,,,0.0,0.0
Imrozia,5.7,5.7,,0.0,0.0
Imréné Fodor,,,,0.0,0.0
Imréné Németh,8.0,8.0,,0.0,0.0
Imán Padellano,8.0,8.0,0.0,0.0,0.0
In Samphors,,,,0.0,0.0
In-Ha Yoon,5.95,6.2,0.3535533905932738,0.0,0.0
In-Sook Kim,6.466666666666666,7.0,0.55075705472861,0.0,0.0
In-Yeong Park,,,,0.0,0.0
In-ae Kim,5.5,5.5,,0.0,0.0
In-ha Lee,,,,0.0,0.0
In-hee Woo,,,,0.0,0.0
In-hi Whang,7.4,7.4,,0.0,0.0
In-hwa Jeong,7.0,7.0,,0.0,0.0
In-hwa Lee,8.0,8.0,,0.0,0.0
In-ja Bang,,,,0.0,0.0
In-ja Cha,,,,0.0,0.0
In-ja Yun,5.075,7.5,2.2035955466766883,0.0,0.0
In-ok Lee,5.7,7.2,1.1999999999999997,0.0,0.0
In-seo Jeong,8.0,8.0,,0.0,0.0
In-seo Kim,6.25,7.8,2.192031021678297,0.0,0.0
In-sook Choi,6.0200000000000005,7.0,0.5805170109479997,0.0,0.0
In-suk Ahn,6.45,7.3,0.6244997998398398,0.0,0.0
In-suk Choi,7.55,8.2,0.9192388155425111,0.0,0.0
In-suk Hwang,,,,0.0,0.0
In-suk Kim,,,,0.0,0.0
In-suk Lee,,,,0.0,0.0
In-sun Hon,,,,0.0,0.0
In-sun Kim,,,,0.0,0.0
In-yeong Hwang,4.699999999999999,5.3,0.8485281374238575,0.0,0.0
Ina Albrecht,,,,0.0,0.0
Ina Alegre,6.599999999999999,8.2,1.5999999999999996,0.0,0.0
Ina Andriuca,,,,0.0,0.0
Ina Applegate,,,,0.0,0.0
Ina Aura,7.1,7.1,,0.0,0.0
Ina Azarcon-Bolivar,,,,0.0,0.0
Ina Balin,5.866666666666667,7.6,1.0508293982575974,0.0,0.0
Ina Balint Eck,5.7,5.7,,0.0,0.0
Ina Barrón,6.0,6.6,0.5196152422706628,0.0,0.0
Ina Barúa,,,,0.0,0.0
Ina Bauer,5.25,5.7,0.636396103067893,0.0,0.0
Ina Bertrand,,,,0.0,0.0
Ina Bianca Abdou,,,,0.0,0.0
Ina Bleiweiß,5.7,5.7,,0.0,0.0
Ina Block,8.4,8.4,,0.0,0.0
Ina Blum,6.175,6.8,0.722841614740048,0.0,0.0
Ina Bye-Hansen,5.7,5.7,,0.0,0.0
Ina Casares,6.9,6.9,,0.0,0.0
Ina Castagnetti,5.949999999999999,6.3,0.49497474683058307,0.0,0.0
Ina Cissé,6.800000000000001,6.9,0.14142135623730995,0.0,0.0
Ina Clough,6.2,6.2,,0.0,0.0
Ina Cvetkova,,,,0.0,0.0
Ina Dahilig,,,,0.0,0.0
Ina Dajanna Ervik,,,,0.0,0.0
Ina Di,6.9,6.9,,0.0,0.0
Ina Dobreva,7.4,7.4,,0.0,0.0
Ina Duscha,6.3500000000000005,8.4,1.1379806676741047,0.0,0.0
Ina Esanu,,,,0.0,0.0
Ina Feleo,6.884615384615385,8.5,1.1268289975606725,0.0,0.0
Ina Geerts,6.6,7.5,0.9151502608861564,0.0,0.0
Ina Geraldine Guy,5.4,5.4,,0.0,0.0
Ina Gjika,6.4,6.4,,0.0,0.0
Ina Gjonçaj,6.7,6.7,,0.0,0.0
Ina Gould,7.6,7.6,,0.0,0.0
Ina Grigorova,3.3,3.3,,0.0,0.0
Ina Halley,7.1,7.1,,0.0,0.0
Ina Halmagyi,5.8,5.8,,0.0,0.0
Ina Haryadi,8.3,8.3,,0.0,0.0
Ina Hout,,,,0.0,0.0
Ina Inaridze,6.4,6.4,,0.0,0.0
Ina Ivanova,5.8,5.8,,0.0,0.0
Ina Kalinovskaia,,,,0.0,0.0
Ina Kleitz,7.2,7.2,,0.0,0.0
Ina Knoop,8.5,8.5,,0.0,0.0
Ina Lane,5.1,5.7,0.8485281374238575,0.0,0.0
Ina Libak,,,,0.0,0.0
Ina Majko,,,,0.0,0.0
Ina Maria Jaich,,,,0.0,0.0
Ina Marie Smith,4.05,5.5,2.0506096654409878,0.0,0.0
Ina Marija Bartaité,5.833333333333333,6.2,0.55075705472861,0.0,0.0
Ina Marika,7.175,7.8,0.8655441448399188,0.0,0.0
Ina May Gaskin,8.4,8.4,,0.0,0.0
Ina Mays,3.6,3.6,,0.0,0.0
Ina Mela,8.4,8.4,,0.0,0.0
Ina Meling,,,,0.0,0.0
Ina Mihalache,6.2,6.2,,0.0,0.0
Ina Müller,6.4,6.4,,0.0,0.0
Ina Nena Schick,6.3,6.3,,0.0,0.0
Ina Nikolova,6.85,7.2,0.49497474683058373,0.0,0.0
Ina Panggabean,7.4,7.4,,0.0,0.0
Ina Pani,3.8,3.8,,0.0,0.0
Ina Parker,4.9,4.9,,0.0,0.0
Ina Paule Klink,6.3,6.3,,0.0,0.0
Ina Popova,5.8,5.8,,0.0,0.0
Ina Rarisch,6.4,6.4,,0.0,0.0
Ina Raymundo,5.957142857142857,7.7,1.0342008647121836,0.0,0.0
Ina Robinski,7.3,7.3,,0.0,0.0
Ina Rogers,2.9,2.9,,0.0,0.0
Ina Rose Djakou,7.0,7.0,,0.0,0.0
Ina Rose Fortman,4.4,4.4,,0.0,0.0
Ina Rosenberg,6.7,6.7,,0.0,0.0
Ina Rowles,,,,0.0,0.0
Ina Schmidbauer,,,,0.0,0.0
Ina Siefert,6.1,6.1,,0.0,0.0
Ina Skriver,4.5,4.5,0.0,0.0,0.0
Ina Sobala,,,,0.0,0.0
Ina Sofie Brodahl,6.9,6.9,,0.0,0.0
Ina Strauss,6.0,6.0,,0.0,0.0
Ina Strnad,5.9,5.9,,0.0,0.0
Ina Summers,5.5,5.5,,0.0,0.0
Ina Tempel,4.5,4.5,,0.0,0.0
Ina Trautmann,,,,0.0,0.0
Ina Voigt,5.5,5.5,,0.0,0.0
Ina Weisse,6.1,6.8,0.7788880963698613,0.0,0.0
Ina Winthers,3.6,3.6,,0.0,0.0
Ina Ytterstad Bjørnrå,,,,0.0,0.0
Ina van Faassen,6.566666666666666,7.3,0.7023769168568492,0.0,0.0
Ina van der Molen,6.666666666666667,7.2,0.46188021535170076,0.0,0.0
Ina-Alice Kopp,5.066666666666666,7.2,2.203028218914441,0.0,0.0
Ina-Lene Dinse,,,,0.0,0.0
Ina-Miriam Rosenbaum,6.0875,7.0,0.5986592162013854,0.0,0.0
Inaam Al Battat,,,,0.0,0.0
Inaam Wali-Al Battat,6.3,6.3,,0.0,0.0
Inaara Mwapachu,7.1,7.1,,0.0,0.0
Inaayat Sharma,4.9,7.0,2.9698484809835,0.0,0.0
Inah De Belen,6.35,7.5,1.6263455967290594,0.0,0.0
Inah Revilla,4.3,4.3,,0.0,0.0
Inah de Carvalho,5.6,5.6,,0.0,0.0
Inan Orkus,6.2,6.2,,0.0,0.0
Inana RothKatz,3.3,3.3,,0.0,0.0
Inana Sran,5.6,5.6,,0.0,0.0
Inanna Cusi,,,,0.0,0.0
Inanna Sarkis,5.25,5.3,0.0707106781186545,0.0,0.0
Inara Chayamiti,,,,0.0,0.0
Inara Guliyeva,7.133333333333334,8.4,1.050079362080156,0.0,0.0
Inara Kalnaraja,7.7,7.7,,0.0,0.0
Inara Luigas,6.5,6.5,,0.0,0.0
Inara Michele,5.0,5.0,,0.0,0.0
Inara Parker,,,,0.0,0.0
Inara Parrode,,,,0.0,0.0
Inara Slucka,5.766666666666667,6.9,0.8573214099741123,0.0,0.0
Inara Zeynalova,8.0,8.0,,0.0,0.0
Inari Vachs,5.3,5.3,,0.0,0.0
Inas Abdallah,6.175,7.5,1.0307764064044154,0.0,0.0
Inas Abdulal,5.2,5.2,,0.0,0.0
Inas Al-Naggar,3.125,3.7,0.4573474244670748,0.0,0.0
Inas Al-Saqa,7.7,7.7,,0.0,0.0
Inas Ali,4.0,4.0,,0.0,0.0
Inas Chanti,5.3,5.8,0.7071067811865476,0.0,0.0
Inas El Nagar,2.4,2.4,,0.0,0.0
Inas Ezz El Din,4.1,4.1,,0.0,0.0
Inas al-Najjar,4.333333333333333,7.2,2.5006665778014736,0.0,0.0
Inaya,6.2,6.2,,0.0,0.0
Inaya Allaoui,,,,0.0,0.0
Inaya Sultana,,,,0.0,0.0
Inaya Zarakhel,,,,0.0,0.0
Inayah Chowdhry,5.4,5.4,,0.0,0.0
Inayah Rodgers,6.6,6.6,,0.0,0.0
Inayat Verma,,,,0.0,0.0
Inaê Veríssimo,6.1,6.1,,0.0,0.0
Inbal Gelam,,,,0.0,0.0
Inbal Lori,,,,0.0,0.0
Inbal Yalon,7.0,7.0,,0.0,0.0
Inbar Lavi,3.8000000000000003,5.0,1.2110601416389963,0.0,0.0
Inca Kopas,6.4,6.4,,0.0,0.0
Inchai Reed,,,,0.0,0.0
Inci Aslan,5.6,5.6,,0.0,0.0
Inci Atilgan,3.3,3.3,,0.0,0.0
Inci Birol,5.6,5.6,,0.0,0.0
Inci Cayirli,5.9,6.1,0.28284271247461834,0.0,0.0
Inci Dayakli,,,,0.0,0.0
Inci Duran,2.8,2.8,,0.0,0.0
Inci Engin,4.9,5.6,0.9899494936611658,0.0,0.0
Inci Eray,5.133333333333334,5.6,0.6429100507328634,0.0,0.0
Inci Ergün,6.5,6.5,,0.0,0.0
Inci Eroglu,5.1,5.1,,0.0,0.0
Inci Kutgun,,,,0.0,0.0
Inci Pars,3.9499999999999997,5.1,1.6263455967290592,0.0,0.0
Inci Saner,3.4,3.4,,0.0,0.0
Inci Sen,,,,0.0,0.0
Inci Türkay,4.25,5.2,0.7141428428542852,0.0,0.0
Inci Uluçay,3.9,3.9,,0.0,0.0
Inciker Yaylalioglu,,,,0.0,0.0
Incilay Sahin,4.1,4.1,,0.0,0.0
Incilay Özdemir,2.3,2.3,,0.0,0.0
Incinur Dasdemir,5.08,6.5,1.3479614237803692,0.0,0.0
Inda Lavalle,4.7,4.7,,0.0,0.0
Inda Ledesma,6.277777777777778,7.1,0.6476453075908482,0.0,0.0
Inda Pitt,3.8,4.2,0.5656854249492381,0.0,0.0
Indah Febrizha,,,,0.0,0.0
Indah Kalalo,5.925,6.9,0.6551081335677847,0.0,0.0
Indah Kusuma,,,,0.0,0.0
Indah Nada Puspita,,,,0.0,0.0
Indah Noyha,,,,0.0,0.0
Indah Permatasari,6.408333333333334,8.4,0.9652680582317145,0.0,0.0
Indah Rahma Aulia,,,,0.0,0.0
Indah Siti Dzubaedah,,,,0.0,0.0
Inday Ba,6.1,6.6,0.7071067811865476,0.0,0.0
Indea Barbe-Willson,5.6,5.6,,0.0,0.0
Independence Hall,,,,0.0,0.0
Indera Hafiz,5.6,5.6,,0.0,0.0
Inderjeet Bajwa,,,,0.0,0.0
Inderjit Kaur,,,,0.0,0.0
Indeyarna Donaldson-Holness,5.4,5.4,,0.0,0.0
Indhira,6.5,6.5,,0.0,0.0
Indhira Serrano,6.8,6.8,,0.0,0.0
Indhu,5.55,6.8,1.7677669529663689,0.0,0.0
Indhu Cherukuri,6.4,6.4,,0.0,0.0
Indhuja Ravichandran,6.014285714285714,7.6,1.310761320033223,0.0,0.0
Indhumathi,,,,0.0,0.0
Indi Arisa,7.7,7.7,,0.0,0.0
Indi Barends,6.566666666666666,7.4,0.9073771725877474,0.0,0.0
Indi Bellanova,5.3,5.3,,0.0,0.0
Indi Golding-Spittle,5.5,5.5,,0.0,0.0
Indi Star,,,,0.0,0.0
India Adams,8.0,8.0,,0.0,0.0
India Allen,4.2,4.6,0.3605551275463987,0.0,0.0
India Alston,,,,0.0,0.0
India Amarteifio,6.5,6.5,,0.0,0.0
India Amazonense,4.2,4.2,0.0,0.0,0.0
India Anderson,3.8,3.8,,0.0,0.0
India Antony,4.8,4.8,,0.0,0.0
India Arie,6.4,6.4,,0.0,0.0
India Autry,5.050000000000001,7.4,3.323401871576773,0.0,0.0
India Bastien,,,,0.0,0.0
India Batson,,,,0.0,0.0
India Brown,,,,0.0,0.0
India Carter,,,,0.0,0.0
India Chappell,2.6,2.6,,0.0,0.0
India Coenen,6.8,6.8,,0.0,0.0
India Colombi,4.8,4.8,,0.0,0.0
India Conner,5.6,5.6,,0.0,0.0
India Coombs,6.2,6.2,,0.0,0.0
India Corley,,,,0.0,0.0
India Cosper,6.2,6.2,,0.0,0.0
India Dale-Hill,7.5,7.5,,0.0,0.0
India Daley,,,,0.0,0.0
India Day,5.8,5.8,,0.0,0.0
India Downton,,,,0.0,0.0
India Doy,,,,0.0,0.0
India Dupré,,,,0.0,0.0
India Eisley,4.96,6.3,0.8733078876700167,0.0,0.0
India Ennenga,5.3,6.5,1.0899541274750968,0.0,0.0
India Everett,5.5,6.2,1.044030650891055,0.0,0.0
India Fowler,5.5,5.5,,0.0,0.0
India Hair,6.075,7.0,0.5904800307094785,0.0,0.0
India Harl,8.9,8.9,,0.0,0.0
India Howard,,,,0.0,0.0
India Jarvis,6.4,6.4,,0.0,0.0
India Jean-Jacques,,,,0.0,0.0
India June,3.9,3.9,,0.0,0.0
India Lillie Davies,,,,0.0,0.0
India Marie Cross,,,,0.0,0.0
India McGee,,,,0.0,0.0
India Odedra,,,,0.0,0.0
India Pearl,3.8,3.8,,0.0,0.0
India Phillips,,,,0.0,0.0
India Raqia-Walker,2.7,2.7,,0.0,0.0
India Rashed,,,,0.0,0.0
India Reed Kotis,6.3,6.3,,0.0,0.0
India Rose,,,,0.0,0.0
India Ryan,6.6,6.6,,0.0,0.0
India Santella,,,,0.0,0.0
India Soria,,,,0.0,0.0
India Styles,,,,0.0,0.0
India Summer,5.1,5.1,,0.0,0.0
India Wadsworth,,,,0.0,0.0
India de Beaufort,6.5,6.5,,0.0,0.0
Indiana Aaron,2.6,2.6,,0.0,0.0
Indiana Adams,6.25,7.4,1.6263455967290599,0.0,0.0
Indiana Avent,6.8,6.8,,0.0,0.0
Indiana Evans,3.9,3.9,,0.0,0.0
Indiana Massara,,,,0.0,0.0
Indiana Podbere,5.6,5.6,,0.0,0.0
Indica Jane,,,,0.0,0.0
Indica Watson,,,,0.0,0.0
Indigo,4.2,5.1,0.9539392014169452,0.0,0.0
Indigo Colquhoun,3.0,3.0,,0.0,0.0
Indigo Holliday,6.2,6.2,,0.0,0.0
Indigo Minerve,6.7,6.7,,0.0,0.0
Indigo Rael,5.1000000000000005,5.6,0.5567764362830023,0.0,0.0
Indigo Sparke,,,,0.0,0.0
Indika Subasinghe,3.9,3.9,,0.0,0.0
Indika Upamali,,,,0.0,0.0
Indio Lopes,,,,0.0,0.0
Indira,6.647368421052631,8.8,1.131060672826191,0.0,0.0
Indira Abeysena,,,,0.0,0.0
Indira Ali,6.0,6.0,,0.0,0.0
Indira Ayu Maharani,,,,0.0,0.0
Indira Bansal,5.678571428571429,7.4,1.0692762264034716,0.0,0.0
Indira Chakma,8.2,8.2,,0.0,0.0
Indira Chinchilla,6.6,6.6,,0.0,0.0
Indira Chitnis,,,,0.0,0.0
Indira Das,5.9,5.9,,0.0,0.0
Indira Dhar,4.0,4.0,,0.0,0.0
Indira Dutta Chowdhury,6.0,6.0,,0.0,0.0
Indira Edilbayeva,,,,0.0,0.0
Indira Esmaganbetova,,,,0.0,0.0
Indira G. Wilson,6.6000000000000005,7.7,1.1532562594670792,0.0,0.0
Indira Jeksembaeva,7.0,7.0,,0.0,0.0
Indira Jimenez,6.8,6.8,0.0,0.0,0.0
Indira Joshi,6.35,6.5,0.2121320343559638,0.0,0.0
Indira Krishnan,5.3,9.2,2.456623699307649,0.0,0.0
Indira Kulmagambetova,6.9,6.9,,0.0,0.0
Indira Kumar,5.8,5.8,,0.0,0.0
Indira Kuznetsova,,,,0.0,0.0
Indira Madison,2.2,2.2,,0.0,0.0
Indira Nair,,,,0.0,0.0
Indira Nascimento,6.5,6.5,,0.0,0.0
Indira Olivier,,,,0.0,0.0
Indira Prasad,,,,0.0,0.0
Indira Renderos,,,,0.0,0.0
Indira Romero García,7.2,7.2,,0.0,0.0
Indira Rubie Andrewin,5.6,5.6,,0.0,0.0
Indira Sabirova,,,,0.0,0.0
Indira Shakirova,,,,0.0,0.0
Indira Tiwari,7.4,8.0,0.8485281374238568,0.0,0.0
Indira Varma,6.220000000000001,8.1,1.4642404174178503,0.0,0.0
Indiradeva,6.8,6.8,,0.0,0.0
Indiya Griffiths,,,,0.0,0.0
Indra Andrasunaite,8.0,8.0,,0.0,0.0
Indra Andreshak,,,,0.0,0.0
Indra Bayarkhuu,,,,0.0,0.0
Indra Brike,6.2875,7.4,1.2552034553353153,0.0,0.0
Indra Burkovska,6.5,7.7,0.8356634091147782,0.0,0.0
Indra Chandran,5.4,5.4,,0.0,0.0
Indra Devi,,,,0.0,0.0
Indra Drevinskaitè,,,,0.0,0.0
Indra J. Adler,7.2,7.2,,0.0,0.0
Indra Jane Bartona,,,,0.0,0.0
Indra L. Bruggman,4.9,4.9,,0.0,0.0
Indra Lal,9.1,9.1,,0.0,0.0
Indra Mansukhani,5.2,5.2,,0.0,0.0
Indra Maruthiraj,,,,0.0,0.0
Indra Maya,,,,0.0,0.0
Indra Ové,6.475,6.8,0.525198375219624,0.0,0.0
Indra Roga,5.7,5.7,,0.0,0.0
Indra Santamaria,6.1,6.1,,0.0,0.0
Indra Zuno,1.7,1.7,,0.0,0.0
Indraja,5.64,7.6,1.1915217740062638,0.0,0.0
Indranee Talukder,,,,0.0,0.0
Indrani,8.7,9.1,0.49665548085837735,0.0,0.0
Indrani Banerjee,4.6000000000000005,4.9,0.5196152422706636,0.0,0.0
Indrani Chakrabarty,7.3,7.3,,0.0,0.0
Indrani Chatterjee,6.5,6.5,,0.0,0.0
Indrani Chetra,,,,0.0,0.0
Indrani Dutta,6.390909090909091,8.5,1.2739344923931886,0.0,0.0
Indrani Ghatak,,,,0.0,0.0
Indrani Gupta,,,,0.0,0.0
Indrani Haldar,6.609090909090909,8.5,1.0366302488000596,0.0,0.0
Indrani Iyer,8.0,8.0,,0.0,0.0
Indrani Mukherjee,6.348387096774194,8.7,1.0427115189868943,0.0,0.0
Indrani Rauth,5.5,5.5,,0.0,0.0
Indrani Roy,,,,0.0,0.0
Indrani Saha,,,,0.0,0.0
Indranil Mondal,5.2,5.2,,0.0,0.0
Indrasati,,,,0.0,0.0
Indrasati Rumluan,,,,0.0,0.0
Indrawaty Hadi,6.9,6.9,,0.0,0.0
Indre Alimaite,5.3,5.3,,0.0,0.0
Indre Augustaityte,,,,0.0,0.0
Indre Jaraite,,,,0.0,0.0
Indre Patkauskaite,6.4,6.4,,0.0,0.0
Indri Giana,6.6,6.6,,0.0,0.0
Indri Yanuarti,4.5,4.5,,0.0,0.0
Indriati Iskak,,,,0.0,0.0
Indu,5.825,7.3,1.3351029922818687,0.0,0.0
Indu Anand,5.949999999999999,7.1,1.626345596729059,0.0,0.0
Indu Devi,,,,0.0,0.0
Indu Kusuma,,,,0.0,0.0
Indu Lele,6.8,6.8,,0.0,0.0
Indu Maan,,,,0.0,0.0
Indu Prasad,7.1,7.1,,0.0,0.0
Indu Sharma,4.7,4.7,,0.0,0.0
Indu Thampy,6.449999999999999,6.6,0.21213203435596445,0.0,0.0
Indu Vachani,5.1,5.1,,0.0,0.0
Indulekha Chatterjee,7.25,7.5,0.3535533905932738,0.0,0.0
Indumala,,,,0.0,0.0
Indumathi Manohar,8.0,8.0,,0.0,0.0
Indumathy Manikandan,,,,0.0,0.0
Indumati,7.4,7.4,,0.0,0.0
Indumati Kesare,,,,0.0,0.0
Indung Barasati Balatbat,6.3,6.3,,0.0,0.0
Indus Alelia,8.5,8.5,,0.0,0.0
Indus Arthur,7.0,7.0,,0.0,0.0
Indushree,4.5,4.5,,0.0,0.0
Indy Barens,,,,0.0,0.0
Indy Ratna Pratiwi,,,,0.0,0.0
Indy Shriner,5.550000000000001,6.7,1.626345596729059,0.0,0.0
Indy-Rose Kroonen,,,,0.0,0.0
Indya Childs,,,,0.0,0.0
Indya Moore,6.3,7.1,0.8544003745317529,0.0,0.0
Indze Gabdrahmanova,,,,0.0,0.0
Ine Debrandebere,6.8,6.8,,0.0,0.0
Ine F. Jansen,6.125,6.5,0.33040379335998343,0.0,0.0
Ine Kuhr,,,,0.0,0.0
Ine M. Eide,6.3,6.3,,0.0,0.0
Ine Marie Wilmann,6.15,6.7,0.49328828623162496,0.0,0.0
Ine Thelma Ako,,,,0.0,0.0
Ine Veen,5.25,5.4,0.21213203435596475,0.0,0.0
Ineabelle Colón,6.45,6.5,0.0707106781186545,0.0,0.0
Ineke Berends,,,,0.0,0.0
Ineke Cohen,7.7,7.7,,0.0,0.0
Ineke Garbacz,,,,0.0,0.0
Ineke Hoogenboezem,,,,0.0,0.0
