primaryName,actor_score_mean,actor_score_max,actor_score_std,actor_ganador_oscar_prom,actor_nominado_oscar_prom
Manuel Ahumada,5.1,5.1,,0.0,0.0
Manuel Akanji,,,,0.0,0.0
Manuel Alberto Defelice,,,,0.0,0.0
Manuel Alcántara,,,,0.0,0.0
Manuel Alcón,,,,0.0,0.0
Manuel Alejandro,,,,0.0,0.0
Manuel Alejandro Rodríguez Gomez,,,,0.0,0.0
Manuel Alexandre,5.552173913043478,7.8,1.060632017767798,0.0,0.0
Manuel Alfredo,7.7,7.7,,0.0,0.0
Manuel Almagro,3.9,3.9,,0.0,0.0
Manuel Almonacid,5.0,5.0,,0.0,0.0
Manuel Alvarado,5.715,7.9,1.3211936389412973,0.0,0.0
Manuel Alvariño,6.65,8.0,1.909188309203678,0.0,0.0
Manuel Amado,5.1,5.1,,0.0,0.0
Manuel Andrade,5.35,6.9,2.1920310216782974,0.0,0.0
Manuel Andrés,6.4,7.5,0.7571877794400363,0.0,0.0
Manuel Andrés del Carmen,5.2,5.2,,0.0,0.0
Manuel Antin,6.675,6.8,0.09574271077563386,0.0,0.0
Manuel Antonio,4.9,4.9,,0.0,0.0
Manuel Antonio Gómez,5.199999999999999,6.6,1.9798989873223325,0.0,0.0
Manuel Antún,7.1,7.1,,0.0,0.0
Manuel Aparicio,5.7,5.7,,0.0,0.0
Manuel Aragonés,3.05,3.5,0.6363961030678928,0.0,0.0
Manuel Aranda,,,,0.0,0.0
Manuel Aranguiz,5.9125,7.0,0.7019106577254485,0.0,0.0
Manuel Aravena,6.7,6.7,,0.0,0.0
Manuel Araya,3.8,3.8,,0.0,0.0
Manuel Arbó,5.6000000000000005,6.8,0.7238784428341543,0.0,0.0
Manuel Arce,,,,0.0,0.0
Manuel Arcila,,,,0.0,0.0
Manuel Ardaiz,4.3,4.3,,0.0,0.0
Manuel Armenta,,,,0.0,0.0
Manuel Aroca,,,,0.0,0.0
Manuel Arreaga,,,,0.0,0.0
Manuel Arroba,,,,0.0,0.0
Manuel Arroyo,,,,0.0,0.0
Manuel Arvide,6.3625,8.0,0.983107318658548,0.0,0.0
Manuel Ashman,,,,0.0,0.0
Manuel Asucan,5.7,5.7,,0.0,0.0
Manuel Atkinson,4.6,4.6,,0.0,0.0
Manuel Avenza,,,,0.0,0.0
Manuel Avila,5.9,5.9,,0.0,0.0
Manuel Ayala,4.0,4.8,1.1313708498984758,0.0,0.0
Manuel Ayuso,5.4875,6.7,0.7453426824526515,0.0,0.0
Manuel Baca,8.6,8.6,,0.0,0.0
Manuel Bachet,7.2,7.2,,0.0,0.0
Manuel Baeta Neves,6.5,6.5,,0.0,0.0
Manuel Balanta,5.6,5.6,,0.0,0.0
Manuel Balbi,4.75,5.8,0.9146948489341495,0.0,0.0
Manuel Ballesteros,4.9,4.9,,0.0,0.0
Manuel Bandera,5.4125,6.8,0.8987954902720269,0.0,0.0
Manuel Baqueiro,,,,0.0,0.0
Manuel Barbosa,6.6,6.6,,0.0,0.0
Manuel Barceló,6.366666666666667,7.5,1.1503622617824933,0.0,0.0
Manuel Barreiro,,,,0.0,0.0
Manuel Barrio,5.366666666666667,6.1,0.9451631252505218,0.0,0.0
Manuel Barrios,3.3,3.3,,0.0,0.0
Manuel Barroso,6.8,6.8,,0.0,0.0
Manuel Barrueco,8.5,8.5,,0.0,0.0
Manuel Bartual,6.45,7.2,1.0606601717798212,0.0,0.0
Manuel Bashirpour,1.9,1.9,,0.0,0.0
Manuel Bastos,6.5,6.5,,0.0,0.0
Manuel Bautista,6.2,6.2,,0.0,0.0
Manuel Bautista Aranda,,,,0.0,0.0
Manuel Belliard,,,,0.0,0.0
Manuel Bellido,4.9,4.9,,0.0,0.0
Manuel Belmonte,,,,0.0,0.0
Manuel Beltrán,6.0,6.0,,0.0,0.0
Manuel Bento,7.2,7.2,,0.0,0.0
Manuel Benítez,5.535714285714286,7.4,1.2194621404897785,0.0,0.0
Manuel Benítez 'El Cordobés',5.449999999999999,6.1,0.9192388155425113,0.0,0.0
Manuel Berglund,7.3,7.3,,0.0,0.0
Manuel Bermudez,7.7,7.7,,0.0,0.0
Manuel Bermundo,,,,0.0,0.0
Manuel Bermúdez 'Boliche',5.15,5.9,0.8888194417315587,0.0,0.0
Manuel Bernal,6.5,6.5,,0.0,0.0
Manuel Bersi,,,,0.0,0.0
Manuel Bettencourt,,,,0.0,0.0
Manuel Bjelke,5.4,5.4,,0.0,0.0
Manuel Blanc,5.858823529411764,7.3,0.8559050936942509,0.0,0.0
Manuel Blum,5.9,5.9,,0.0,0.0
Manuel Bocanegra,7.8,7.8,,0.0,0.0
Manuel Boffil,,,,0.0,0.0
Manuel Bonesso,6.9,6.9,,0.0,0.0
Manuel Boni,6.9,6.9,,0.0,0.0
Manuel Bonnet,6.0,6.7,0.9899494936611668,0.0,0.0
Manuel Borrego,,,,0.0,0.0
Manuel Botana,,,,0.0,0.0
Manuel Bozal,5.5,5.5,,0.0,0.0
Manuel Braune,,,,0.0,0.0
Manuel Bravo,6.3999999999999995,7.8,0.8399134154509886,0.0,0.0
Manuel Broekman,5.525,6.6,0.7285013971944636,0.0,0.0
Manuel Bronchud,5.382352941176471,7.4,0.984400384826753,0.0,0.0
Manuel Bucher,3.2,3.2,,0.0,0.0
Manuel Burque,6.4,6.4,,0.0,0.0
Manuel Busquets,5.666666666666667,6.8,1.1503622617824931,0.0,0.0
Manuel Bustamante,,,,0.0,0.0
Manuel Buttus,6.3,6.3,,0.0,0.0
Manuel C. Gimbert,,,,0.0,0.0
Manuel Cabana,,,,0.0,0.0
Manuel Cabral,4.2,6.8,2.704625667259704,0.0,0.0
Manuel Cabrera Campos,7.2,7.2,,0.0,0.0
Manuel Calatrava,3.75,5.9,1.104083330188442,0.0,0.0
Manuel Calderón,5.85,6.3,0.6363961030678927,0.0,0.0
Manuel Calisto,6.1,6.1,,0.0,0.0
Manuel Callau,5.689473684210526,7.9,1.3698721500937012,0.0,0.0
Manuel Calvo,5.3999999999999995,6.1,1.196662024132127,0.0,0.0
Manuel Camacho,5.0200000000000005,6.8,1.6130716041143365,0.0,0.0
Manuel Camino,6.5,6.5,,0.0,0.0
Manuel Campodónico,7.1,7.1,,0.0,0.0
Manuel Campuzano,5.9,5.9,,0.0,0.0
Manuel Canchal,,,,0.0,0.0
Manuel Caneri,5.0,5.0,,0.0,0.0
Manuel Cano,5.575,7.3,1.975474626513841,0.0,0.0
Manuel Cantelli,,,,0.0,0.0
Manuel Canut,,,,0.0,0.0
Manuel Capetillo,6.053846153846154,8.0,0.9745689382412185,0.0,0.0
Manuel Capetillo hijo,6.411111111111111,8.6,1.5933019522711667,0.0,0.0
Manuel Capitani,,,,0.0,0.0
Manuel Carbonell,4.5,4.5,,0.0,0.0
Manuel Cardozo,,,,0.0,0.0
Manuel Caregnato,,,,0.0,0.0
Manuel Caride,8.0,8.0,,0.0,0.0
Manuel Carlos Lillo,7.1,7.1,,0.0,0.0
Manuel Carolla,,,,0.0,0.0
Manuel Carpalhoso,,,,0.0,0.0
Manuel Carpintero,5.9,5.9,,0.0,0.0
Manuel Carrasco,,,,0.0,0.0
Manuel Carrillo,8.0,8.0,,0.0,0.0
Manuel Carvalho,6.6,6.6,,0.0,0.0
Manuel Casanueva,5.75,6.4,0.9192388155425123,0.0,0.0
Manuel Casas,,,,0.0,0.0
Manuel Cassol,4.433333333333334,5.0,0.8144527815247079,0.0,0.0
Manuel Castaneda,,,,0.0,0.0
Manuel Castillo Huber,6.0,6.9,1.0148891565092215,0.0,0.0
Manuel Castillo Lago,,,,0.0,0.0
Manuel Castro,6.2,6.2,,0.0,0.0
Manuel Castro Rosas,6.6,6.6,,0.0,0.0
Manuel Cauchi,5.2,6.6,0.7924645102463579,0.0,0.0
Manuel Cavaco,6.257142857142857,7.4,1.076811872856076,0.0,0.0
Manuel Cañadas,5.9,5.9,,0.0,0.0
Manuel Cedeno,6.8,6.8,,0.0,0.0
Manuel Cedron,6.3,6.3,,0.0,0.0
Manuel Centeno,4.3,4.3,,0.0,0.0
Manuel Cepeda,6.25,7.1,0.9036961141150639,0.0,0.0
Manuel Chacón,,,,0.0,0.0
Manuel Chapuseaux,6.166666666666667,7.0,0.8020806277010643,0.0,0.0
Manuel Chavero Bayon,,,,0.0,0.0
Manuel Chavez,7.2,7.4,0.2828427124746193,0.0,0.0
Manuel Chua,6.114285714285714,8.8,1.8352371067780968,0.0,0.0
Manuel Cintron,,,,0.0,0.0
Manuel Coelho,4.3,6.1,2.545584412271571,0.0,0.0
Manuel Colao,6.9,6.9,,0.0,0.0
Manuel Collado,5.8999999999999995,6.9,0.8888194417315591,0.0,0.0
Manuel Colmenares,4.8,4.8,,0.0,0.0
Manuel Conde,5.7,5.7,,0.0,0.0
Manuel Corcuera,6.34,7.4,0.6348228099241555,0.0,0.0
Manuel Corpas,,,,0.0,0.0
Manuel Cortez,5.109090909090909,6.5,1.0300044130532113,0.0,0.0
Manuel Cortés,6.3,7.2,0.7810249675906655,0.0,0.0
Manuel Cosío,7.6,7.6,,0.0,0.0
Manuel Cristino,6.3,6.3,,0.0,0.0
Manuel Cruz,7.05,7.1,0.0707106781186545,0.0,0.0
Manuel Cruz Vivas,,,,0.0,0.0
Manuel Cucala,6.8,6.8,,0.0,0.0
Manuel Cucciardi,7.7,7.7,,0.0,0.0
Manuel Cuenca,6.65,7.5,1.202081528017131,0.0,0.0
Manuel Cuevas,,,,0.0,0.0
Manuel Currea,6.4,6.4,,0.0,0.0
Manuel Custódia,6.2,6.2,,0.0,0.0
Manuel Cutajar,4.7,4.9,0.2828427124746193,0.0,0.0
Manuel D'Amario,,,,0.0,0.0
Manuel D. Baez Jr.,6.5,6.5,,0.0,0.0
Manuel Dalle,,,,0.0,0.0
Manuel Damario,,,,0.0,0.0
Manuel David,,,,0.0,0.0
Manuel Davis Yee,6.8,6.8,,0.0,0.0
Manuel Delgadillo,,,,0.0,0.0
Manuel Delgado,,,,0.0,0.0
Manuel Delli,,,,0.0,0.0
Manuel Devesa,4.8,4.8,,0.0,0.0
Manuel Di Vecchi Staraz,,,,0.0,0.0
Manuel Diaz,5.9,5.9,,0.0,0.0
Manuel Dicenta,5.36,6.5,0.9762171889492625,0.0,0.0
Manuel Dios,4.2,4.2,,0.0,0.0
Manuel Domann,6.7,6.7,,0.0,0.0
Manuel Domenech,6.659999999999999,8.4,1.359411637437314,0.0,0.0
Manuel Dominguez Solis,,,,0.0,0.0
Manuel Domínguez,4.2,4.2,,0.0,0.0
Manuel Domínguez Luna,,,,0.0,0.0
Manuel Donato,6.4,6.4,,0.0,0.0
Manuel Dondé,6.276923076923077,8.0,0.8021509545254895,0.0,0.0
Manuel Dragan,7.366666666666667,8.4,1.7897858344878406,0.0,0.0
Manuel Drieschmanns,5.1,5.1,,0.0,0.0
Manuel Duarte,5.8,5.8,,0.0,0.0
Manuel Díaz,,,,0.0,0.0
Manuel Díaz González,6.357142857142857,7.4,0.7184639700016116,0.0,0.0
Manuel Díaz Tufinio,4.3,4.3,,0.0,0.0
Manuel Díaz Velasco,4.566666666666667,6.2,1.3396516960264957,0.0,0.0
Manuel Eduardo Ramirez,5.74,7.2,1.9217179813906098,0.0,0.0
Manuel Eduardo Sáenz Madrigal,6.7,6.7,,0.0,0.0
Manuel Egozkue,,,,0.0,0.0
Manuel Eichinger,7.0,7.0,,0.0,0.0
Manuel Emilio Cabrera,,,,0.0,0.0
Manuel Encarnação,,,,0.0,0.0
Manuel Enrique Hernandez Linares,5.8,5.8,,0.0,0.0
Manuel Escobar,,,,0.0,0.0
Manuel Escolano,5.333333333333333,6.3,1.5044378795195676,0.0,0.0
Manuel Esperón,6.4,6.4,,0.0,0.0
Manuel Estanillo,7.6,7.6,,0.0,0.0
Manuel Estevão,6.0,6.5,0.7071067811865476,0.0,0.0
Manuel Estrella,,,,0.0,0.0
Manuel F Barrera,,,,0.0,0.0
Manuel F. Delgadillo-Betancourt,,,,0.0,0.0
Manuel Facal,6.7,6.7,0.0,0.0,0.0
Manuel Faillace,,,,0.0,0.0
Manuel Faundes,,,,0.0,0.0
Manuel Feijóo,5.35,6.8,2.0506096654409878,0.0,0.0
Manuel Felguerez,7.4,7.4,,0.0,0.0
Manuel Fernandez,6.5,6.5,,0.0,0.0
Manuel Fernández,,,,0.0,0.0
Manuel Fernández Aranda,5.2,5.2,,0.0,0.0
Manuel Ferreira,5.8,5.8,,0.0,0.0
Manuel Fihman,3.1,3.1,,0.0,0.0
Manuel Flores,5.4,5.4,,0.0,0.0
Manuel Flurin Hendry,6.5,6.5,,0.0,0.0
Manuel Fornovi,4.1,5.5,1.9798989873223334,0.0,0.0
Manuel Fraga,,,,0.0,0.0
Manuel Francescon,3.9,3.9,,0.0,0.0
Manuel Franch,,,,0.0,0.0
Manuel Fregoso,4.8,5.2,0.6928203230275514,0.0,0.0
Manuel Freire,,,,0.0,0.0
Manuel Freitas,7.8,7.8,,0.0,0.0
Manuel Fuentes,,,,0.0,0.0
Manuel G. Piñera,6.2,6.2,,0.0,0.0
Manuel Galaviz,7.1,7.1,,0.0,0.0
Manuel Galiana,5.333333333333333,7.5,1.212239171749457,0.0,0.0
Manuel Gallardo,5.414285714285714,7.2,1.2469009201864858,0.0,0.0
Manuel Gallo,,,,0.0,0.0
Manuel Gancedo,4.220000000000001,5.6,1.0183319694480772,0.0,0.0
Manuel Garay,5.7555555555555555,6.7,0.5433946795633703,0.0,0.0
Manuel Garcia,4.3999999999999995,5.6,1.1661903789690602,0.0,0.0
Manuel Garcia-Rulfo,6.34,7.1,0.7705697747626608,0.0,0.0
Manuel García,5.95,6.5,0.7778174593052021,0.0,0.0
Manuel García Merino,5.9,5.9,,0.0,0.0
Manuel García Migani,7.0,7.0,,0.0,0.0
Manuel Garrido,,,,0.0,0.0
Manuel Gas,4.984615384615385,6.4,0.8254757757864591,0.0,0.0
Manuel Gavira,,,,0.0,0.0
Manuel Gerullis,,,,0.0,0.0
Manuel Gil,5.327999999999999,7.3,1.0109896141899781,0.0,0.0
Manuel Gilbert,,,,0.0,0.0
Manuel Giles,4.2,4.2,,0.0,0.0
Manuel Girisch,9.2,9.2,,0.0,0.0
Manuel Giscard Bema,,,,0.0,0.0
Manuel Giusti,6.4,6.4,,0.0,0.0
Manuel Gold,5.5375,6.5,1.072963186693747,0.0,0.0
Manuel Gomes,6.1,6.1,,0.0,0.0
Manuel Gonzalez,,,,0.0,0.0
Manuel Gonzalez Aguilar,,,,0.0,0.0
Manuel Gonzalez Casanova,,,,0.0,0.0
Manuel González,6.4,7.4,1.4142135623730951,0.0,0.0
Manuel Gonçalves,5.05,6.0,0.9110433579144299,0.0,0.0
Manuel Grapain Zaquelarez,5.8,6.0,0.2828427124746193,0.0,0.0
Manuel Graça Dias,,,,0.0,0.0
Manuel Grosso,7.5,7.5,,0.0,0.0
Manuel Guanilho,,,,0.0,0.0
Manuel Guerra,,,,0.0,0.0
Manuel Guillen,7.6,7.6,,0.0,0.0
Manuel Guillot,5.3,5.3,,0.0,0.0
Manuel Guitián,5.5,6.4,0.7916228058025279,0.0,0.0
Manuel Gurría,,,,0.0,0.0
Manuel Gutierrez,7.5,7.6,0.141421356237309,0.0,0.0
Manuel Guzman,,,,0.0,0.0
Manuel Guzmán,6.4,6.4,,0.0,0.0
Manuel Guízar,5.7,5.7,,0.0,0.0
Manuel Gélin,4.722222222222222,7.2,1.4771406312346989,0.0,0.0
Manuel Gómez-Álvarez,4.8,4.8,,0.0,0.0
Manuel Gölles,,,,0.0,0.0
Manuel Göttsching,4.8,4.8,,0.0,0.0
Manuel H. Galvez,,,,0.0,0.0
Manuel Hai,,,,0.0,0.0
Manuel Harder,5.8,5.8,,0.0,0.0
Manuel Hardy,6.1,6.1,,0.0,0.0
Manuel Hernández,6.6,6.6,,0.0,0.0
Manuel Herrera,6.3,6.3,,0.0,0.0
Manuel Heurer,4.4,4.4,,0.0,0.0
Manuel Hidalgo,5.5,5.8,0.4242640687119283,0.0,0.0
Manuel Horazzi,7.5,7.5,,0.0,0.0
Manuel Horus,,,,0.0,0.0
Manuel Huedo,5.8,5.8,,0.0,0.0
Manuel Huete,5.966666666666666,7.0,0.7174027227901122,0.0,0.0
Manuel Husson,5.5,5.5,,0.0,0.0
Manuel Häberli,6.8,6.8,,0.0,0.0
Manuel Hübner,5.5,5.5,,0.0,0.0
Manuel Iglesias,6.2,6.2,,0.0,0.0
Manuel Insúa,6.4,6.4,,0.0,0.0
Manuel Iregsusi,5.7,5.7,,0.0,0.0
Manuel Irene,,,,0.0,0.0
Manuel J. Esparza,,,,0.0,0.0
Manuel J. Peña,6.0,6.0,,0.0,0.0
Manuel Jarc,,,,0.0,0.0
Manuel Jerry Koedding,4.8,5.6,1.1313708498984758,0.0,0.0
Manuel Jerónimo,7.9,7.9,,0.0,0.0
Manuel Jimènez Fraire,5.233333333333333,7.5,2.0256686138984663,0.0,0.0
Manuel Jiménez,,,,0.0,0.0
Manuel Jordán,,,,0.0,0.0
Manuel Jose Contreras,,,,0.0,0.0
Manuel José Almeida,,,,0.0,0.0
Manuel José Chaves,6.05,6.9,0.6480740698407863,0.0,0.0
Manuel José Sierra,,,,0.0,0.0
Manuel José Sovares,,,,0.0,0.0
Manuel José Álvarez,8.0,8.0,,0.0,0.0
Manuel Jover,,,,0.0,0.0
Manuel João Vieira,6.716666666666666,7.3,0.5636192568273964,0.0,0.0
Manuel Kaplan,,,,0.0,0.0
Manuel Karadeniz,,,,0.0,0.0
Manuel Katzy,7.1,7.1,,0.0,0.0
Manuel Kaucic,4.6,4.6,,0.0,0.0
Manuel Kichian,5.6000000000000005,5.9,0.36055512754639935,0.0,0.0
Manuel Klein,6.075,7.1,0.6946221994724902,0.0,0.0
Manuel Koch,,,,0.0,0.0
Manuel Kornisiuk,,,,0.0,0.0
Manuel Krapovickas Bagú,,,,0.0,0.0
Manuel Laghi,5.7,5.7,,0.0,0.0
Manuel Lamarca Rosales,,,,0.0,0.0
Manuel Lambinet,4.2,4.2,,0.0,0.0
Manuel Landeta,6.8,6.8,,0.0,0.0
Manuel Lanzenberg,5.2,5.2,,0.0,0.0
Manuel Lapaire,,,,0.0,0.0
Manuel Larrea,5.1,5.1,,0.0,0.0
Manuel Le Lièvre,5.65,6.0,0.47258156262526063,0.0,0.0
Manuel Legris,7.3,7.3,,0.0,0.0
Manuel Lerma,,,,0.0,0.0
Manuel Levelly,6.5,6.5,,0.0,0.0
Manuel Liendo,,,,0.0,0.0
Manuel Linares,5.9,5.9,,0.0,0.0
Manuel Llamas,7.7,7.7,,0.0,0.0
Manuel Lobmaier,7.6,7.6,,0.0,0.0
Manuel Lobão,6.7,6.9,0.2828427124746193,0.0,0.0
Manuel Longueira,7.9,7.9,,0.0,0.0
Manuel Lopes,,,,0.0,0.0
Manuel Lopez,,,,0.0,0.0
Manuel Lorenzo,6.7,7.4,0.7071067811865477,0.0,0.0
Manuel Lourenzo,6.0,6.6,0.8485281374238566,0.0,0.0
Manuel Loza,,,,0.0,0.0
Manuel Lozann,5.9,5.9,,0.0,0.0
Manuel Lozano,6.4125,7.6,0.7120142454433659,0.0,0.0
Manuel Luben,4.800000000000001,5.4,0.8485281374238568,0.0,0.0
Manuel Luckhardt,6.3,6.3,,0.0,0.0
Manuel Luis,5.8,5.8,,0.0,0.0
Manuel Luka Figueiro,6.6,6.6,,0.0,0.0
Manuel Luna,7.0,7.0,,0.0,0.0
Manuel Luna Homeyer,,,,0.0,0.0
Manuel Luque,4.6,4.6,,0.0,0.0
Manuel Luís Goucha,,,,0.0,0.0
Manuel Lázaro,6.0,6.0,,0.0,0.0
Manuel López,4.35,5.4,1.4849242404917504,0.0,0.0
Manuel López Ochoa,6.304166666666667,9.2,1.0876696935737618,0.0,0.0
Manuel Löffler,6.3,6.7,0.45825756949558466,0.0,0.0
Manuel Löwensberg,6.533333333333334,6.9,0.6350852961085885,0.0,0.0
Manuel M. Annear,,,,0.0,0.0
Manuel Macias,5.5,5.5,,0.0,0.0
Manuel Macías,4.0,4.0,,0.0,0.0
Manuel Madeira,4.45,5.4,1.3435028842544405,0.0,0.0
Manuel Maestro,5.7,5.7,,0.0,0.0
Manuel Magrini,5.1,5.1,,0.0,0.0
Manuel Mairhofer,8.2,8.2,,0.0,0.0
Manuel Malacara,4.4,4.4,,0.0,0.0
Manuel Manquiña,5.463636363636364,7.1,1.0364658043738653,0.0,0.0
Manuel Manzaneque,5.4799999999999995,6.9,1.3179529581893277,0.0,0.0
Manuel Marcelino,6.2,6.2,,0.0,0.0
Manuel Marhold,,,,0.0,0.0
Manuel Marmier,5.7,5.7,,0.0,0.0
Manuel Marques,5.14,7.0,1.4892951352905173,0.0,0.0
Manuel Martinez Carril,6.4,6.4,,0.0,0.0
Manuel Martins,,,,0.0,0.0
Manuel Marty,6.0,6.0,,0.0,0.0
Manuel Martín Cuenca,7.8,7.8,,0.0,0.0
Manuel Martínez,7.35,8.0,0.9192388155425113,0.0,0.0
Manuel Martínez Roca,5.4,5.4,,0.0,0.0
Manuel Martínez Sobrado,7.3999999999999995,7.8,0.34641016151377535,0.0,0.0
Manuel Marín,6.433333333333334,6.8,0.3214550253664318,0.0,0.0
Manuel Masera,4.6,4.6,,0.0,0.0
Manuel Mastrostefano,,,,0.0,0.0
Manuel Mateo,7.8,7.8,,0.0,0.0
Manuel Matus,2.9,2.9,,0.0,0.0
Manuel Matzkin,6.2,6.2,,0.0,0.0
Manuel Mawelele,7.1,7.1,,0.0,0.0
Manuel Medel,5.925,7.2,1.0210288928331073,0.0,0.0
Manuel Medina,5.05,6.9,1.6733200530681513,0.0,0.0
Manuel Melgar,6.9,6.9,,0.0,0.0
Manuel Meli,4.7,4.7,,0.0,0.0
Manuel Mendes,7.1,7.1,,0.0,0.0
Manuel Mendy,6.4,6.4,,0.0,0.0
Manuel Menárguez,6.1,6.1,,0.0,0.0
Manuel Menéndez,,,,0.0,0.0
Manuel Merino,5.6,5.6,,0.0,0.0
Manuel Mesquita,5.3,5.6,0.4242640687119283,0.0,0.0
Manuel Mijares,3.9,3.9,,0.0,0.0
Manuel Mikey Acevedo,6.533333333333334,7.0,0.4509249752822896,0.0,0.0
Manuel Milián,7.3,7.3,,0.0,0.0
Manuel Millán,5.25,6.2,1.3435028842544405,0.0,0.0
Manuel Mira,6.8,6.8,,0.0,0.0
Manuel Miranda,6.3,7.9,0.9848857801796105,0.0,0.0
Manuel Moncusi,4.2,4.2,,0.0,0.0
Manuel Monge,,,,0.0,0.0
Manuel Monroy,5.4625,6.1,0.47490600573767705,0.0,0.0
Manuel Monsante,2.7,2.7,,0.0,0.0
Manuel Monteagudo,5.7,5.9,0.2828427124746193,0.0,0.0
Manuel Montemayor,7.0,7.0,,0.0,0.0
Manuel Morales,,,,0.0,0.0
Manuel Morena Junquera,8.3,8.3,,0.0,0.0
Manuel Moreno Salvador,6.2,6.2,,0.0,0.0
Manuel Morgado,4.9,4.9,,0.0,0.0
Manuel Morón,6.12962962962963,7.6,0.8429868211465588,0.0,0.0
Manuel Mota,,,,0.0,0.0
Manuel Mozos,6.266666666666667,6.8,0.5033222956847166,0.0,0.0
Manuel Munz,5.1,5.1,,0.0,0.0
Manuel Muñiz,4.935714285714285,6.7,1.2338851354451634,0.0,0.0
Manuel Muñoz,5.75,6.0,0.3535533905932738,0.0,0.0
Manuel Márquez,,,,0.0,0.0
Manuel Máñez,2.8,2.8,,0.0,0.0
Manuel Nabais,,,,0.0,0.0
Manuel Navarro,5.333333333333333,6.3,1.5885003409925142,0.0,0.0
Manuel Navarro Díaz,,,,0.0,0.0
Manuel Nave,5.6,5.6,,0.0,0.0
Manuel Nero,4.6,4.6,,0.0,0.0
Manuel Neuburger,6.6,6.6,,0.0,0.0
Manuel Nikel-Zueger,,,,0.0,0.0
Manuel Novoa,4.1,4.1,,0.0,0.0
Manuel Ojeda,6.087837837837838,8.6,1.1987382296424103,0.0,0.0
Manuel Oliver,6.4,6.4,,0.0,0.0
Manuel Oliverio,3.85,6.2,3.3234018715767735,0.0,0.0
Manuel Ortega,4.9,4.9,,0.0,0.0
Manuel Ortíz 'Pajarito',6.2,6.2,,0.0,0.0
Manuel Ossenkopf,,,,0.0,0.0
Manuel Osto,4.4,4.4,,0.0,0.0
Manuel Ostwald,,,,0.0,0.0
Manuel Otaola,4.5,4.5,,0.0,0.0
Manuel Oña,4.8,4.8,,0.0,0.0
Manuel Pabón,7.8,7.8,,0.0,0.0
Manuel Pachón,6.75,7.0,0.3535533905932738,0.0,0.0
Manuel Pacific,,,,0.0,0.0
Manuel Padilla,,,,0.0,0.0
Manuel Padilla Jr.,6.216666666666666,7.4,0.8447879418331364,0.0,0.0
Manuel Pajarillo,,,,0.0,0.0
Manuel Palacios,5.266666666666667,6.0,0.7023769168568492,0.0,0.0
Manuel Palazzo,6.3,6.3,,0.0,0.0
Manuel Passinhas,,,,0.0,0.0
Manuel Pazos,7.0,7.0,,0.0,0.0
Manuel Pedroso Marques,6.8,6.8,,0.0,0.0
Manuel Peinado,5.4,5.4,,0.0,0.0
Manuel Peiró,5.875,7.0,0.8770214744615246,0.0,0.0
Manuel Pelayo,6.3,6.3,,0.0,0.0
Manuel Pellegrini,,,,0.0,0.0
Manuel Pellegrino,,,,0.0,0.0
Manuel Perales,5.0,5.0,,0.0,0.0
Manuel Pereira,6.1,6.1,,0.0,0.0
Manuel Pereiro,5.414285714285715,7.0,1.2158477348277268,0.0,0.0
Manuel Perez Duran,,,,0.0,0.0
Manuel Perilis,6.6,6.6,,0.0,0.0
Manuel Peña,6.05,7.1,0.9539392014169455,0.0,0.0
Manuel Peñalva,3.1,3.1,,0.0,0.0
Manuel Picón,,,,0.0,0.0
Manuel Pimentel,8.2,8.2,,0.0,0.0
Manuel Pinillo,4.2,4.2,,0.0,0.0
Manuel Pinto,4.5,4.5,,0.0,0.0
Manuel Pizarro,5.1,5.4,0.4242640687119292,0.0,0.0
Manuel Plata López,6.9,6.9,,0.0,0.0
Manuel Plaza,,,,0.0,0.0
Manuel Poblete,7.666666666666667,8.4,0.6658328118479395,0.0,0.0
Manuel Polo,6.1,6.1,,0.0,0.0
Manuel Pombal,5.15,6.0,1.2020815280171306,0.0,0.0
Manuel Porto,6.493333333333334,8.3,1.1429702324999336,0.0,0.0
Manuel Poveda,5.7,5.7,,0.0,0.0
Manuel Prammer,,,,0.0,0.0
Manuel Puchades,5.0,6.7,2.4041630560342617,0.0,0.0
Manuel Pumares,5.9,5.9,,0.0,0.0
Manuel Pérez,4.4,4.4,,0.0,0.0
Manuel Pérez-Toro,,,,0.0,0.0
Manuel Quintas,4.6,4.6,,0.0,0.0
Manuel Quistiano,,,,0.0,0.0
Manuel R. Garcia Jr.,4.9,4.9,,0.0,0.0
Manuel R. Llamas,,,,0.0,0.0
Manuel Rafael Lozano,,,,0.0,0.0
Manuel Ramalho Eanes,7.2,7.2,,0.0,0.0
Manuel Ramirez,6.6,6.8,0.28284271247461834,0.0,0.0
Manuel Ramos,6.866666666666667,7.5,0.5686240703077321,0.0,0.0
Manuel Ramírez,6.4,6.4,,0.0,0.0
Manuel Raposo,7.0,7.0,,0.0,0.0
Manuel Razo,4.4,4.4,,0.0,0.0
Manuel Razzari,5.5,5.5,,0.0,0.0
Manuel Real,7.1,7.1,,0.0,0.0
Manuel Resendess,4.8,4.8,,0.0,0.0
Manuel Revelo,,,,0.0,0.0
Manuel Rey Millares,7.0,7.0,,0.0,0.0
Manuel Riascos Mena,6.2,6.2,,0.0,0.0
Manuel Ribeiro,5.2,5.2,,0.0,0.0
Manuel Rivera,6.0,6.0,,0.0,0.0
Manuel Rodal,7.1,7.1,,0.0,0.0
Manuel Rodriguez,5.24,7.1,1.3277801022759752,0.0,0.0
